date,period,item_id,name,query,title,url,price_original,price_promo,price_final,qty_base,unit,unit_price_base,in_stock,promo_flag
2025-09-16,2025-09,desodorante_dove_invisible_150cc,Antitranspirante Dove Invisible Dry aerosol x 150 cc,PINNED,Antitranspirante Aerosol Dove Invisible Dry x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/desodorante/antitranspirante-aerosol-dove-invisible-dry-x-150-cc/art_1151/,5200.0,5200.0,5200.0,0.15,l,34666.66666666667,True,True
2025-09-16,2025-09,nalga_estancias_kg,Nalga s/ tapa feteada E/V Estancias LA (Kg),PINNED,Nalga s/ Tapa Feteada E/V Estancias LA (Kg),https://supermercado.laanonimaonline.com/carniceria/nalga-s-tapa-feteada-e-v-estancias-la-kg/art_1396/,5159.0,21130.0,21130.0,1.0,unit,21130.0,True,True
2025-09-16,2025-09,cepita_durazno_1l,Jugo Natural Cepita Durazno x 1 L,PINNED,Jugo Natural Cepita Durazno x 1 lt.,https://supermercado.laanonimaonline.com/bebidas/aguas-y-jugos/jugo-natural-cepita-durazno-x-1-lt/art_1190/,2200.0,2000.0,2000.0,1.0,l,2000.0,True,True
2025-09-16,2025-09,zanahoria_kg,Zanahoria (Kg),PINNED,Zanahoria (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/zanahoria-kg/art_2391/,1390.0,1390.0,1390.0,1.0,unit,1390.0,True,True
2025-09-16,2025-09,cebolla_verdeo_kg,Cebolla de verdeo (Kg),PINNED,Cebolla Verdeo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/cebolla-verdeo-kg/art_2379/,3990.0,3990.0,3990.0,1.0,unit,3990.0,True,True
2025-09-16,2025-09,acond_pantene_miracles_volumen_400cc,Acondicionador Pantene Miracles Volumen x 400 cc,PINNED,Acondicionador Prov-V Miracles Volumen Pantene x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador/acondicionador-prov-v-miracles-volumen-pantene-x-400-cc/art_26766/,7300.0,7300.0,7300.0,0.4,l,18250.0,True,True
2025-09-16,2025-09,suavizante_downy_500cc,Suavizante Downy concentrado brisa fresca x 500 cc,PINNED,Suavizante Concentrado Brisa Fresca Botella Downy x 500 cc.,https://supermercado.laanonimaonline.com/limpieza/ropa/suavizantes/suavizante-concentrado-brisa-fresca-botella-downy-x-500-cc/art_17861/,8900.0,8900.0,8900.0,0.5,l,17800.0,True,True
2025-09-16,2025-09,queso_cremoso_la_anonima_trozado_1kg,Queso cremoso trozado La Anónima x 1 kg,PINNED,Queso Cremoso Trozado La Anónima x 1 kg.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-cremoso-trozado-la-anonima-x-1-kg/art_2273/,13800.0,13800.0,13800.0,1.0,kg,13800.0,True,True
2025-09-16,2025-09,insecticida_raid_sin_olor_380cc,Insecticida Raid sin olor aerosol x 380 cc,PINNED,Insecticida Raid Mata Moscas y Mosquitos Sin Olor en Aerosol 380 cc,https://supermercado.laanonimaonline.com/limpieza/insecticidas/insecticida-raid-mata-moscas-y-mosquitos-sin-olor-en-aerosol-380-cc/art_25100/,1450.0,7000.0,7000.0,0.0,l,,True,True
2025-09-16,2025-09,desodorante_dove_pepino_150cc,Antitranspirante Dove Go Fresh Pepino x 150 cc,PINNED,Antitranspirante Aerosol Dove Go Fresh Pepino y Té Verde x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/desodorante/antitranspirante-aerosol-dove-go-fresh-pepino-y-te-verde-x-150-cc/art_1152/,211.0,211.0,211.0,0.15,l,1406.6666666666667,True,True
2025-09-16,2025-09,acond_dove_hidratacion_vit_400cc,Acondicionador Dove hidratación Vit A+E x 400 cc,PINNED,Acondicionador Hidratación con Vitamina A y E Dove x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador/acondicionador-hidratacion-con-vitamina-a-y-e-dove-x-400-cc/art_25760/,8200.0,8200.0,8200.0,0.4,l,20500.0,True,True
2025-09-16,2025-09,tapa_asado_estancias_kg,Tapa de asado Estancias LA (Kg),PINNED,Tapa de Asado Estancias LA (Kg),https://supermercado.laanonimaonline.com/carniceria/tapa-de-asado-estancias-la-kg/art_2346/,17660.0,17660.0,17660.0,1.0,unit,17660.0,True,True
2025-09-16,2025-09,yogur_bebible_yogurisimo_sachet_1kg,Yogur bebible Yogurísimo sachet x 1 kg,PINNED,Yogur Bebible Yogurísimo Sachet x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/yogur-bebible-yogurisimo-sachet-x-1-kg/art_383/,128.0,128.0,128.0,1.0,kg,128.0,True,True
2025-09-16,2025-09,papa_bolsita_elegida_kg,Papa bolsita elegida (Kg),PINNED,Papa Bolsita Elegida (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/papa-bolsita-elegida-kg/art_3306/,1790.0,1790.0,1790.0,1.0,unit,1790.0,True,True
2025-09-16,2025-09,panales_huggies_g_40un,Pañales Huggies Supreme Care G x 40 un,PINNED,Pañal G Supreme Care Hiper Huggies x 40 Un.,https://supermercado.laanonimaonline.com/mundo-bebe/panal-g-supreme-care-hiper-huggies-x-40-un/art_24716/,32950.0,32950.0,32950.0,1.0,unit,32950.0,True,True
2025-09-16,2025-09,bola_lomo_best_kg,Bola de lomo Best (Kg),PINNED,Bola de Lomo Best (Kg),https://supermercado.laanonimaonline.com/carniceria/carne-vacuna/bola-de-lomo-best-kg/art_3294/,17790.0,17790.0,17790.0,1.0,unit,17790.0,True,True
2025-09-16,2025-09,medallones_merluza_la_300g,Medallones de merluza rebozados La Anónima x 300 g,PINNED,Medallones de Merluza Rebozados La Anónima x 300 g.,https://supermercado.laanonimaonline.com/congelados/medallones-de-merluza-rebozados-la-anonima-x-300-g/art_3121/,5100.0,2800.0,2800.0,0.3,kg,9333.333333333334,True,True
2025-09-16,2025-09,sal_fina_estuche_dos_anclas_500g,Sal fina estuche Dos Anclas x 500 g,PINNED,Sal Fina Dos Anclas Estuche x 500 g.,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-dos-anclas-estuche-x-500-g/art_2121/,1750.0,1750.0,1750.0,0.5,kg,3500.0,True,True
2025-09-16,2025-09,desodorante_axe_musk_150cc,Desodorante Axe Musk aerosol x 150 cc,PINNED,Desodorante Aerosol Musk Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-musk-axe-x-150-cc/art_18980/,4100.0,4100.0,4100.0,0.15,l,27333.333333333336,True,True
2025-09-16,2025-09,yogur_bebible_ser_probioticos_1kg,Yogur bebible frutilla con probióticos Ser x 1 kg,PINNED,Yogur Bebible Frutilla Con Probioticos B6 Sachet Ser x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-bebible-frutilla-con-probioticos-b6-sachet-ser-x-1-kg/art_17526/,535.0,535.0,535.0,1.0,kg,535.0,True,True
2025-09-16,2025-09,arroz_primor_1kg,Arroz largo fino Primor x 1 kg,PINNED,Arroz Largo Fino Primor x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/arroz-y-legumbres/arroz-largo-fino-primor-x-1-kg/art_1601/,1550.0,1550.0,1550.0,1.0,kg,1550.0,True,True
2025-09-16,2025-09,sal_fina_salero_dos_anclas_500g,Sal fina salero Dos Anclas x 500 g,PINNED,Sal Fina Salero Dos Anclas x 500 g.,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-salero-dos-anclas-x-500-g/art_6929/,3100.0,3100.0,3100.0,0.5,kg,6200.0,True,True
2025-09-16,2025-09,milanesa_pechuga_pollolin_kg,Milanesas de pechuga de pollo Pollolín (Kg),PINNED,Milanesas de Pechuga de Pollo Pollolin (Kg),https://supermercado.laanonimaonline.com/carniceria/milanesas-de-pechuga-de-pollo-pollolin-kg/art_2326/,12350.0,12350.0,12350.0,1.0,unit,12350.0,True,True
2025-09-16,2025-09,jabon_polvo_ala_800g,Jabón en polvo Ala Ecolavado x 800 g,PINNED,Jabon Polvo Ecolavado Ae Ala x 800 g.,https://supermercado.laanonimaonline.com/limpieza/ropa/jabon-polvo-ecolavado-ae-ala-x-800-g/art_18309/,2900.0,2900.0,2900.0,0.8,kg,3625.0,True,True
2025-09-16,2025-09,suavizante_vivere_900cc,Suavizante Vivere clásico doypack x 900 cc,PINNED,Suavizante Clásico Doy Pack Vivere x 900 cc.,https://supermercado.laanonimaonline.com/limpieza/ropa/suavizantes/suavizante-clasico-doy-pack-vivere-x-900-cc/art_21680/,3350.0,3200.0,3200.0,0.9,l,3555.5555555555557,True,True
2025-09-16,2025-09,harina_chacabuco_000_1kg,Harina de trigo 000 Chacabuco x 1 kg,PINNED,Harina de Trigo 000 Chacabuco x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/harina-y-pan-rallado/harina-de-trigo/harina-de-trigo-000-chacabuco-x-1-kg/art_13/,950.0,950.0,950.0,1.0,kg,950.0,True,True
2025-09-16,2025-09,lechuga_capuchina_kg,Lechuga capuchina (Kg),PINNED,Lechuga Capuchina (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/lechuga-capuchina-kg/art_2383/,1990.0,1990.0,1990.0,1.0,unit,1990.0,True,True
2025-09-16,2025-09,fideos_tirabuzon_lucchetti_500g,Fideos Tirabuzón Lucchetti x 500 g,PINNED,Fideos Tirabuzón Lucchetti x 500 g.,https://supermercado.laanonimaonline.com/almacen/fideos-tirabuzon-lucchetti-x-500-g/art_25363/,1409.0,1700.0,1700.0,0.5,kg,3400.0,True,True
2025-09-16,2025-09,carre_sin_hueso_tutto_kg,Carré s/ hueso congelado Tutto Porkys (Kg),PINNED,Carre sin Hueso Congelado Tutto Porkys (Kg),https://supermercado.laanonimaonline.com/carniceria/cerdo/carre-sin-hueso-congelado-tutto-porkys-kg/art_26964/,2750.0,9790.0,9790.0,1.0,unit,9790.0,True,True
2025-09-16,2025-09,chorizo_vacuno_la_x4_kg,Chorizo fresco vacuno E/V La Anónima x 4 (Kg),PINNED,Chorizo Fresco Vacuno E/V La Anónima x 4 un (Kg),https://supermercado.laanonimaonline.com/carniceria/chorizo-fresco-vacuno-e-v-la-anonima-x-4-un-kg/art_3096/,5159.0,9560.0,9560.0,1.0,unit,9560.0,True,True
2025-09-16,2025-09,queso_cremoso_la_paulina_1kg,Queso cremoso La Paulina x 1 kg,PINNED,Queso Cremoso Horma Entera La Paulina x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-cremoso-horma-entera-la-paulina-x-1-kg/art_11530/,7200.0,7200.0,7200.0,1.0,kg,7200.0,True,True
2025-09-16,2025-09,limpiador_poett_1_8l_flores,"Limpiador desinfectante de pisos Poett flores de primavera x 1,8 L",PINNED,Limpiador Líquido Aromatizante Poett Flores de Primavera x 1.8 lts,https://supermercado.laanonimaonline.com/limpiador-desinfectante-de-pisos-poett-flores-de-primavera-x-1-8-l/art_12408/,3600.0,3600.0,3600.0,1.0,unit,3600.0,True,True
2025-09-16,2025-09,coca_cola_light_1_5l,"Gaseosa Coca-Cola Light PET x 1,5 L",PINNED,"Gaseosa Cola Coca-Cola Light Pet x 1,5 lt.",https://supermercado.laanonimaonline.com/bebidas/gaseosas/gaseosa-cola-coca-cola-light-pet-x-1-5-lt/art_2185/,3450.0,3450.0,3450.0,1.5,l,2300.0,True,True
2025-09-16,2025-09,remolacha_sin_hoja_kg,Remolacha s/hoja (Kg),PINNED,Palta (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/remolacha-s-hoja-kg/art_2403/,6999.0,6999.0,6999.0,1.0,unit,6999.0,True,True
2025-09-16,2025-09,cepita_manzana_1l,Jugo Natural Cepita Manzana x 1 L,PINNED,Jugo Natural Cepita Manzana x 1 Lt.,https://supermercado.laanonimaonline.com/bebidas/aguas-y-jugos/jugo-natural-cepita-manzana-x-1-lt/art_5367/,2200.0,2000.0,2000.0,1.0,l,2000.0,True,True
2025-09-16,2025-09,yogur_bebible_yogurisimo_tetrabrik_1kg,Yogur bebible Vainilla tetrabrik Yogurísimo x 1 kg,PINNED,Yogur Bebible Vainilla Tetrabrik Yogurisimo x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogur-bebible-vainilla-tetrabrik-yogurisimo-x-1-kg/art_21724/,1595.0,1595.0,1595.0,1.0,kg,1595.0,True,True
2025-09-16,2025-09,bola_lomo_estancias_kg,Bola de lomo feteada E/V Estancias LA (Kg),PINNED,Bola de Lomo Feteada E/V Estancias LA (Kg),https://supermercado.laanonimaonline.com/carniceria/carne-vacuna/bola-de-lomo-feteada-e-v-estancias-la-kg/art_1398/,14440.0,14440.0,14440.0,1.0,unit,14440.0,True,True
2025-09-16,2025-09,shampoo_elvive_color_400cc,Shampoo Elvive Color Vive x 400 cc,PINNED,Shampoo Color Vive Elvive x 400 cc.,https://supermercado.laanonimaonline.com/shampoo-color-vive-elvive-x-400-cc/art_19330/,1300.0,1300.0,1300.0,0.4,l,3250.0,True,True
2025-09-16,2025-09,carne_picada_best_500g,Carne picada envasado al vacío Best x 500 g,PINNED,Carne Picada Envasado al Vacío Best x 500 g.,https://supermercado.laanonimaonline.com/carniceria/carne-picada-envasado-al-vacio-best-x-500-g/art_1380/,6359.0,6900.0,6900.0,0.5,kg,13800.0,True,True
2025-09-16,2025-09,zapallito_redondo_kg,Zapallito redondo (Kg),PINNED,Zapallito Redondo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/zapallito-redondo-kg/art_2392/,3990.0,3990.0,3990.0,1.0,unit,3990.0,True,True
2025-09-16,2025-09,gatorade_frutas_tropicales_500cc,Isotónica Gatorade Frutas Tropicales botella 500 cc,PINNED,Isotónica Gatorade Frutas Tropicales Botella 500cc x1,https://supermercado.laanonimaonline.com/bebidas/isotonicas-y-energizantes/isotonica-gatorade-frutas-tropicales-botella-500cc-x1/art_10703/,2650.0,1650.0,1650.0,0.0,l,,True,True
2025-09-16,2025-09,tomate_redondo_kg,Tomate redondo (Kg),PINNED,Tomate Redondo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/tomate-redondo-kg/art_2390/,4990.0,4990.0,4990.0,1.0,unit,4990.0,True,True
2025-09-16,2025-09,yogur_firme_laserenisima_vainilla_190g,Yogur firme descremado vainilla La Serenísima 190 g,PINNED,Yogur Firme Descremado Vainilla La Serenísima Clásico 190 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-firme-descremado-vainilla-la-serenisima-x-190-g/art_24523/,1350.0,1650.0,1650.0,0.0,kg,,True,True
2025-09-16,2025-09,gatorade_lima_limon_500cc,Isotónica Gatorade Lima Limón botella 500 cc,PINNED,Isotónica Gatorade Lima Limon Botella 500cc x1,https://supermercado.laanonimaonline.com/bebidas/isotonicas-y-energizantes/isotonica-gatorade-lima-limon-botella-500cc-x1/art_7500/,390.0,390.0,390.0,0.0,l,,True,True
2025-09-16,2025-09,cuarto_trasero_la_kg,Cuarto trasero de pollo La Anónima (Kg),PINNED,Cuarto Trasero de Pollo La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/cuarto-trasero-de-pollo-la-anonima-kg/art_1624/,2990.0,2990.0,2990.0,1.0,unit,2990.0,True,True
2025-09-16,2025-09,lechuga_mantecosa_envasada_200g,Lechuga mantecosa envasada x 200 g,PINNED,Lechuga Mantecosa Envasada x 200 gr,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-mantecosa-envasada-x-200-gr/art_3332/,3490.0,3490.0,3490.0,0.2,kg,17450.0,True,True
2025-09-16,2025-09,cepita_naranja_1l,Jugo Natural Cepita Naranja Tentación x 1 L,PINNED,Jugo Natural Cepita Naranja Tentación x 1 lt.,https://supermercado.laanonimaonline.com/bebidas/jugos/jugos-listos/jugo-natural-cepita-naranja-tentacion-x-1-lt/art_1189/,2200.0,2000.0,2000.0,1.0,l,2000.0,True,True
2025-09-16,2025-09,crema_dental_colgate_triple_accion_102g,Crema dental Colgate Triple Acción Xtra Blancura x 102 g,PINNED,Crema Dental Colgate Triple Acción Xtra Blancura x 102 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cremas-dentales/crema-dental-colgate-triple-accion-xtra-blancura-x-102-g/art_4430/,4200.0,4200.0,4200.0,0.102,kg,41176.470588235294,True,True
2025-09-16,2025-09,enjuague_listerine_coolmint_500cc,Enjuague bucal Listerine Cool Mint x 500 cc,PINNED,Enjuague Bucal Cool Mint Intenso Listerine x 500 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/enjuagues/enjuague-bucal-cool-mint-intenso-listerine-x-500-cc/art_17706/,7600.0,7600.0,7600.0,0.5,l,15200.0,True,True
2025-09-16,2025-09,arvejas_granja_300g,Arvejas congeladas Granja del Sol x 300 g,PINNED,Arvejas Congeladas Granja Del Sol x 300 g.,https://supermercado.laanonimaonline.com/frutas-y-verduras/arvejas-congeladas-granja-del-sol-x-300-g/art_24485/,3400.0,3400.0,3400.0,0.3,kg,11333.333333333334,True,True
2025-09-16,2025-09,poett_alegra_tu_dia_1_8l,"Limpiador Poett Alegra tu Día x 1,8 L",PINNED,Limpiador Líquido Aromatizante Poett Alegra tu Día x 1.8 lts,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/limpiador-liquido-aromatizante-poett-alegra-tu-dia-x-1-8-lts/art_12436/,3600.0,3600.0,3600.0,1.0,unit,3600.0,True,True
2025-09-16,2025-09,papel_higienico_premium_la_anonima_4x30m,Papel higiénico doble hoja Premium La Anónima 4 x 30 m,PINNED,Papel Higiénico Doble Hoja Premium La Anónima 4 x 30 metros,https://supermercado.laanonimaonline.com/limpieza/papeles/papel-higienico/papel-higienico-doble-hoja-premium-la-anonima-4-x-30-metros/art_1409/,2355.0,3950.0,3950.0,1.0,unit,3950.0,True,True
2025-09-16,2025-09,filet_merluza_artesanos_1kg,Filet de merluza Artesanos del Mar x 1 kg,PINNED,Filet de Merluza Artesanos del Mar x 1 Kg.,https://supermercado.laanonimaonline.com/congelados/pescados-y-mariscos/filet-de-merluza-artesanos-del-mar-x-1-kg/art_26600/,15350.0,15350.0,15350.0,1.0,kg,15350.0,True,True
2025-09-16,2025-09,hamb_paty_clasico_320g,Hamburguesa de carne Clásico Paty x 4 un. 320 g,PINNED,Hamburguesa de Carne Vacuna Clásico Paty x 4 un. 320 gr.,https://supermercado.laanonimaonline.com/congelados/hamburguesas/hamburguesa-de-carne-vacuna-clasico-paty-x-4-un-320-gr/art_859/,5500.0,6100.0,6100.0,0.0,kg,,True,True
2025-09-16,2025-09,sal_gruesa_dos_anclas_estuche_500g,Sal gruesa Dos Anclas estuche x 500 g,PINNED,Sal Gruesa Dos Anclas Estuche x 500 g.,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-y-especias/sal-gruesa-dos-anclas-estuche-x-500-g/art_3639/,1300.0,1300.0,1300.0,0.5,kg,2600.0,True,True
2025-09-16,2025-09,jabon_tocador_dove_90g,Jabón tocador Dove original x 90 g,PINNED,Jabón Tocador Original Dove x 90 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/jabon-tocador-original-dove-x-90-g/art_28350/,2800.0,2150.0,2150.0,0.09,kg,23888.88888888889,True,True
2025-09-16,2025-09,insecticida_raid_moscas_380cc,Insecticida Raid mata moscas y mosquitos aerosol x 380 cc,PINNED,Insecticida Raid Mata Moscas y Mosquitos en Aerosol 380 cc,https://supermercado.laanonimaonline.com/limpieza/insecticidas/insecticida-raid-mata-moscas-y-mosquitos-en-aerosol-380-cc/art_25063/,6000.0,6000.0,6000.0,0.0,l,,True,True
2025-09-16,2025-09,pomelo_kg,Pomelo (Kg),PINNED,Pomelo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/pomelo-kg/art_2405/,2990.0,2990.0,2990.0,1.0,unit,2990.0,True,True
2025-09-16,2025-09,crema_dental_colgate_total12_90g,Crema dental Colgate Total 12 Encías Reforzadas x 90 g,PINNED,Crema Dental Total 12 Encias Reforzadas Colgate x 90 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cremas-dentales/crema-dental-total-12-encias-reforzadas-colgate-x-90-g/art_19155/,1250.0,1250.0,1250.0,0.09,kg,13888.888888888889,True,True
2025-09-16,2025-09,detergente_cif_bioactive_1_25l,"Detergente líquido Cif Bioactive lima x 1,25 L",PINNED,"Detergente Líquido Bioactive Lima Cif x 1,25 Lt.",https://supermercado.laanonimaonline.com/limpieza/lavavajillas/detergente-liquido-bioactive-lima-cif-x-1-25-lt/art_29206/,8400.0,8400.0,8400.0,1.25,l,6720.0,True,True
2025-09-16,2025-09,arroz_apostoles_1kg,Arroz grano largo fino Apóstoles x 1 kg,PINNED,Arroz Grano Largo Fino 00000 Apóstoles x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/arroz/arroz-grano-largo-fino-00000-apostoles-x-1-kg/art_2686/,1900.0,1900.0,1900.0,1.0,kg,1900.0,True,True
2025-09-16,2025-09,toallitas_huggies_limpieza_total_48un,Toallitas húmedas Huggies Limpieza Total x 48 un,PINNED,Toallitas Húmedas Limpieza Total Huggies x 48 un.,https://supermercado.laanonimaonline.com/mundo-bebe/toallitas-humedas-limpieza-total-huggies-x-48-un/art_14924/,4750.0,4750.0,4750.0,1.0,unit,4750.0,True,True
2025-09-16,2025-09,gatorade_limon_sin_azucar_500cc,Isotónica Gatorade Limón sin azúcar botella 500 cc,PINNED,Isotónica Gatorade Limon Sin Azúcar Botella 500cc x1,https://supermercado.laanonimaonline.com/bebidas/isotonicas-y-energizantes/isotonica-gatorade-limon-sin-azucar-botella-500cc-x1/art_18999/,390.0,390.0,390.0,0.0,l,,True,True
2025-09-16,2025-09,cebolla_kg,Cebolla (Kg),PINNED,Cebolla (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/cebolla-kg/art_56/,1399.0,799.0,799.0,1.0,unit,799.0,True,True
2025-09-16,2025-09,gatorade_naranja_500cc,Isotónica Gatorade Naranja botella 500 cc,PINNED,Isotónica Gatorade Naranja Botella 500cc x1,https://supermercado.laanonimaonline.com/bebidas/isotonicas-y-energizantes/isotonica-gatorade-naranja-botella-500cc-x1/art_7501/,390.0,390.0,390.0,0.0,l,,True,True
2025-09-16,2025-09,tomate_perita_kg,Tomate perita (Kg),PINNED,Tomate Redondo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-y-verduras/tomate-redondo-kg/art_2390/,4990.0,4990.0,4990.0,1.0,unit,4990.0,True,True
2025-09-16,2025-09,patamuslo_la_kg,Pata muslo de pollo La Anónima (Kg),PINNED,PataMuslo de Pollo La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/patamuslo-de-pollo-la-anonima-kg/art_1627/,5890.0,5890.0,5890.0,1.0,unit,5890.0,True,True
2025-09-16,2025-09,pata_muslo_pollolin_kg,Pata muslo bandeja Pollolín (Kg),PINNED,Pata Muslo Bandeja Pollolin (Kg),https://supermercado.laanonimaonline.com/carniceria/pollo/pata-muslo-bandeja-pollolin-kg/art_2333/,7990.0,7990.0,7990.0,1.0,unit,7990.0,True,True
2025-09-16,2025-09,lechuga_unidad,Lechuga x unidad,PINNED,Lechuga x unidad,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-x-unidad/art_1433/,1995.0,1995.0,1995.0,1.0,unit,1995.0,True,True
2025-09-16,2025-09,lechuga_hidroponica_unidad,Lechuga hidropónica x unidad,PINNED,Lechuga Hidropónica x unidad,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-hidroponica-x-unidad/art_536/,2890.0,2890.0,2890.0,1.0,unit,2890.0,True,True
2025-09-16,2025-09,desodorante_rexona_aerosol_nutritive_150cc,Antitranspirante Rexona Nutritive aerosol x 150 cc,PINNED,Antitranspirante Aerosol Nutritive Rexona x 150 cc.,https://supermercado.laanonimaonline.com/desodorantes/antitranspirante-aerosol-nutritive-rexona-x-150-cc/art_14504/,327.0,327.0,327.0,0.15,l,2180.0,True,True
2025-09-16,2025-09,cafe_la_planta_250g,Café molido La Planta de Café x 250 g,PINNED,Café Molido La Planta de Café x 250 g.,https://supermercado.laanonimaonline.com/almacen/almacen/cafe-molido-la-planta-de-cafe-x-250-g/art_1986/,6250.0,6250.0,6250.0,0.25,kg,25000.0,True,True
2025-09-16,2025-09,toallitas_huggies_48un,Toallitas húmedas Huggies Protect Plus x 48 un,PINNED,Toallitas Húmedas Protect Plus Huggies x 48 Un.,https://supermercado.laanonimaonline.com/perfumeria/bebes/toallitas-humedas-protect-plus-huggies-x-48-un/art_24757/,6400.0,6400.0,6400.0,1.0,unit,6400.0,True,True
2025-09-16,2025-09,lavandina_gel_odex_700cc,Lavandina gel Odex x 700 cc,PINNED,Lavandina Gel Original Odex x 700 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-gel-original-odex-x-700-cc/art_17714/,2050.0,2050.0,2050.0,0.7,l,2928.571428571429,True,True
2025-09-16,2025-09,milanesa_pechuga_la_kg,Milanesas de pechuga de pollo La Anónima (Kg),PINNED,Milanesas de Pechuga de Pollo La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/milanesas-de-pechuga-de-pollo-la-anonima-kg/art_1389/,10990.0,10990.0,10990.0,1.0,unit,10990.0,True,True
2025-09-16,2025-09,hamb_swift_4u_276g,Medallones de carne Swift x 4 un. 276 g,PINNED,Medallones de Carne Vacuna Swift x 4 un. 276 gr.,https://supermercado.laanonimaonline.com/congelados/hamburguesas/medallones-de-carne-vacuna-swift-x-4-un-276-gr/art_2529/,3650.0,3650.0,3650.0,0.162,kg,22530.864197530864,True,True
2025-09-16,2025-09,desodorante_axe_blue_lavanda_150cc,Desodorante Axe Blue Lavanda aerosol x 150 cc,PINNED,Desodorante Aerosol Blue Lavanda Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-blue-lavanda-axe-x-150-cc/art_27750/,5450.0,5450.0,5450.0,0.15,l,36333.333333333336,True,True
2025-09-16,2025-09,leche_entera_laserenisima_1l,Leche entera clásica 3% La Serenísima x 1 lt,PINNED,Leche Entera Clásica 3 % La Serenísima x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leches/leche-entera-clasica-3-la-serenisima-x-1-lt/art_27579/,1380.0,1380.0,1380.0,1.0,l,1380.0,True,True
2025-09-16,2025-09,papa_granel_kg,Papa granel (Kg),PINNED,Papa Granel (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/papa-granel-kg/art_58/,1499.0,1499.0,1499.0,1.0,unit,1499.0,True,True
2025-09-16,2025-09,yogur_bebible_cremigal_frutilla_1kg,Yogur bebible frutilla Cremigal x 1 kg,PINNED,Yogur Bebible Frutilla Cremigal x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-bebible-frutilla-cremigal-x-1-kg/art_28092/,2050.0,2050.0,2050.0,1.0,kg,2050.0,True,True
2025-09-16,2025-09,filet_pechuga_pollolin_kg,Filet de pechuga bandeja Pollolín (Kg),PINNED,Filet de Pechuga Bandeja Pollolin (Kg),https://supermercado.laanonimaonline.com/carniceria/filet-de-pechuga-bandeja-pollolin-kg/art_2327/,14990.0,14990.0,14990.0,1.0,unit,14990.0,True,True
